id_abbonamento,durata,costo,tipo,id_sottoscrizione,data_inizio,data_fine,FK_Utente,FK_Abbonamento,id_utente,username,email,lingua,nome,sesso,data_di_nascita,indirizzo,tfa,steamid,FK_Statistiche
2,3,17.97,CSGO,4557,2018-00-06,2018-01-06,6686,2,6686,Araceli.Fisher,Joe.Harvey63@yahoo.com,en_CA,Ozella Smith,f,1972-07-25,090 Alberta Groves,0,0:0:38589621,17100
3,6,29.94,CSGO,4558,2018-10-13,2018-11-13,10762,3,10762,Helga34,Evans_Nienow@hotmail.com,en_IE,Kailey Veum,f,1982-04-15,34155 Obie Valley,0,1:1:65776409,24759
2,3,17.97,CSGO,4559,2017-05-09,2017-06-09,4128,2,4128,Esther.Haag10,Abdul_Fahey54@gmail.com,en,Dolores Herzog,f,1984-06-09,0577 Clifton Points,1,0:0:98857645,2125
7,6,29.94,PUBG,4560,2016-03-25,2016-06-25,9992,7,9992,Cheyanne_Schulist42,Leonie.Spencer@hotmail.com,sv,Donato Powlowski,m,1983-06-07,357 Jasper Ramp,1,0:0:49822431,13320
7,6,29.94,PUBG,4561,2018-08-06,2019-02-06,10326,7,10326,Hulda.VonRueden95,Tatum17@hotmail.com,en_BORK,Matilda McDermott,f,1993-10-14,17595 Douglas Spring,1,0:0:58261298,12016
1,1,5.99,CSGO,4562,2018-00-08,2018-01-08,746,1,746,Jed.Wolff,Leslie.Goodwin90@yahoo.com,en,Telly Douglas,f,1988-03-07,8028 Koss Crossing,1,1:1:100291455,319
2,3,17.97,CSGO,4565,2016-11-03,2016-12-03,1819,2,1819,Shyann.Muller,Heather.Nitzsche57@hotmail.com,en,Jordy Jenkins,f,1979-10-17,86541 Arne Springs,1,1:1:66804234,1008
2,3,17.97,CSGO,4566,2016-09-17,2016-10-17,16508,2,16508,Clarabelle_Stanton,Alfonso50@yahoo.com,fr_CA,Erika Miller,m,1985-12-11,6360 Mills Courts,0,0:0:89294393,18276
1,1,5.99,CSGO,4567,2016-05-11,2016-11-11,5912,1,5912,Jarrett.Nitzsche,Wendell_Abshire@yahoo.com,en_BORK,Terrill Walker,m,1999-09-13,9770 Seth Ville,0,0:0:29987237,21089
7,6,29.94,PUBG,4568,2016-04-10,2016-10-10,10127,7,10127,Dewitt_Will,Erin62@hotmail.com,en_IE,Jackie Brekke,f,1977-01-02,5787 Cruickshank Rue,1,1:1:46415965,13731
4,12,39.99,CSGO,4569,2016-09-14,2016-12-14,12733,4,12733,Mae44,Alexys.Waters78@hotmail.com,zh_CN,Giles Turner,f,1989-02-27,510 Brown Cove,0,1:1:33734439,22998
13,1,9.99,premium,4571,2017-06-03,2017-12-03,171,13,171,Carmela35,Thora.Eichmann79@hotmail.com,vi,Audra Emmerich,m,1996-02-07,4505 Parker Walk,1,0:0:93523902,4877
7,6,29.94,PUBG,4573,2016-11-00,2017-05-00,12404,7,12404,Lia.Steuber83,Destin_Shields@hotmail.com,en_au_ocker,Earl Abbott,m,1962-06-07,8497 Zulauf Parkway,0,1:1:90932382,11185
2,3,17.97,CSGO,4574,2018-11-15,2018-12-15,1886,2,1886,Eunice_Cole37,Carolyn.Wisoky@yahoo.com,cz,Norval Hane,m,1965-04-15,3830 Raphaelle Valley,1,1:1:18036941,1433
1,1,5.99,CSGO,4576,2017-11-27,2018-11-27,11669,1,11669,Wilhelm40,Cassidy.Leffler64@yahoo.com,en_IND,Johnny Carter,f,1988-10-24,2411 Hettinger Junctions,1,1:1:14649398,23335
2,3,17.97,CSGO,4578,2018-03-08,2018-04-08,12780,2,12780,Bradley92,Addison67@yahoo.com,ja,Jalyn Fisher,f,1961-08-19,1962 Pacocha Fort,0,0:0:44497773,6312
4,12,39.99,CSGO,4579,2018-06-04,2018-07-04,8516,4,8516,Kailee_Conroy,Brody_Homenick@gmail.com,en_CA,Rosalyn Kub,f,1964-06-09,375 Armstrong Keys,1,0:0:64597372,22694
7,6,29.94,PUBG,4580,2017-11-19,2018-02-19,4841,7,4841,Yessenia.Torp31,Art_Wehner@gmail.com,fr,Torey Waters,f,1974-05-18,136 Schuppe Light,0,1:1:21388131,4579
3,6,29.94,CSGO,4581,2016-05-12,2016-06-12,3301,3,3301,Myrtie8,Reece84@yahoo.com,nep,Abdul Maggio,f,1998-11-01,18853 Hyatt Meadows,0,0:0:57197413,1359
1,1,5.99,CSGO,4582,2017-04-12,2017-07-12,3059,1,3059,Hipolito.Hartmann,Buster58@hotmail.com,fa,Brent Oberbrunner,m,1983-08-19,0014 Laurine Spring,1,0:0:39448942,2376
7,6,29.94,PUBG,4583,2016-06-15,2016-09-15,3262,7,3262,Elfrieda62,Myles11@gmail.com,nep,Lexi Langosh,f,1976-11-01,55338 Darion Squares,1,0:0:26301214,1357
7,6,29.94,PUBG,4584,2018-02-20,2018-08-20,10958,7,10958,Brett_Ruecker47,Andre.Baumbach64@gmail.com,nl,Brady Ledner,m,1979-12-08,221 Kuphal Branch,0,1:1:49202476,6136
7,6,29.94,PUBG,4585,2016-10-10,2017-01-10,15133,7,15133,Eveline.Homenick,Mariela.Jakubowski62@yahoo.com,en_au_ocker,Rory Reinger,m,1999-08-05,687 Martine Ports,0,0:0:97626309,12278
2,3,17.97,CSGO,4588,2016-07-10,2016-08-10,14228,2,14228,Hillary.Ondricka,Torrey_Maggio1@yahoo.com,zh_TW,Alvena Kub,m,1964-05-11,13051 Deckow Fork,1,1:1:33774268,14495
10,3,17.97,D2,4589,2016-09-09,2016-12-09,6561,10,6561,Hazel.Dietrich89,Scotty_Larson16@hotmail.com,fr_CA,Hester Kassulke,m,1968-05-04,306 Zoe Shoal,1,0:0:28309088,15463
10,3,17.97,D2,4591,2016-10-16,2017-01-16,15830,10,15830,Hilma.Langworth37,May31@gmail.com,ge,Sydni Homenick,m,1970-08-02,736 Kub Summit,0,1:1:50559412,8254
1,1,5.99,CSGO,4592,2016-05-22,2016-06-22,9958,1,9958,Rita90,Garret_Kuhic@yahoo.com,pt_BR,Vinnie Treutel,f,1999-07-15,2554 D'Amore Flats,1,1:1:42789157,11639
1,1,5.99,CSGO,4594,2016-10-19,2016-11-19,7685,1,7685,Rosella23,Raleigh_Howe42@hotmail.com,tr,Kaley Schmitt,f,1984-06-02,18952 Humberto Loop,0,0:0:108914430,19877
7,6,29.94,PUBG,4595,2018-05-19,2018-11-19,449,7,449,Allen_Sporer,Arjun_Boyer@hotmail.com,pt_BR,Jalen Runolfsdottir,f,1970-09-04,7687 Marques Spur,1,1:1:21408573,4640
1,1,5.99,CSGO,4596,2018-02-26,2019-02-26,3319,1,3319,Mckayla.Kessler,Rod.Torp1@yahoo.com,nl,Clare Dickinson,m,1978-12-31,45172 Schiller Curve,1,1:1:11034215,956
3,6,29.94,CSGO,4597,2018-11-27,2018-12-27,10340,3,10340,Vivian_Pfannerstill,Nicole95@hotmail.com,fa,Casimer Kuphal,m,1964-02-01,244 Lizzie Oval,0,0:0:42851640,23486
7,6,29.94,PUBG,4598,2018-04-05,2018-07-05,9736,7,9736,Anastasia_Morissette99,Serenity78@gmail.com,en_BORK,Rylan Schowalter,m,1970-10-22,22468 Nitzsche Stravenue,1,1:1:69347552,15494
3,6,29.94,CSGO,4599,2018-03-09,2018-04-09,1978,3,1978,Evelyn_Orn61,Aurelio_Swift@hotmail.com,ko,Amelie Hodkiewicz,m,1975-12-31,28333 Graham Highway,1,0:0:77611854,946
4,12,39.99,CSGO,4601,2018-08-29,2018-09-29,5296,4,5296,Terrell.Walter94,Keyshawn66@yahoo.com,vi,Hyman Stroman,f,1991-12-07,782 Una Court,0,0:0:72830858,9696
1,1,5.99,CSGO,4602,2016-03-17,2016-09-17,15568,1,15568,Janelle99,Roxanne.Hammes@yahoo.com,pl,Raymundo Heaney,f,1974-09-01,1463 Predovic Road,0,0:0:24366449,5963
13,1,9.99,premium,4603,2017-11-02,2018-11-02,10971,13,10971,Bernadine_VonRueden85,Arvilla.Morar@yahoo.com,en_AU,Richie Monahan,f,1977-09-17,762 Oren Courts,0,0:0:22041929,23761
10,3,17.97,D2,4604,2016-01-23,2016-04-23,2948,10,2948,Tyrique38,Marjolaine.Rodriguez@yahoo.com,sv,Austen Hackett,f,1971-08-09,6105 Powlowski Circle,1,0:0:91147133,2135
10,3,17.97,D2,4606,2017-11-16,2018-02-16,16030,10,16030,Chaz_Connelly,Triston_Wuckert@yahoo.com,en_au_ocker,Elna Sanford,f,1963-05-03,99116 Jakubowski Gardens,1,1:1:81682386,20279
4,12,39.99,CSGO,4607,2016-01-25,2016-04-25,4380,4,4380,Jennie68,Fredrick.Becker@gmail.com,ge,Crystel Gaylord,f,1983-07-23,16736 Greenfelder Spring,0,1:1:12046626,2764
10,3,17.97,D2,4609,2018-01-29,2018-04-29,12321,10,12321,Freddy.Osinski1,Zander.Wiza91@gmail.com,nl,Diamond Kohler,f,1988-04-09,181 Rau Ways,1,1:1:14910214,10818
13,1,9.99,premium,4610,2017-09-28,2018-09-28,16641,13,16641,Osborne11,Sally6@yahoo.com,ge,Cletus Gutkowski,m,1964-04-13,9587 Kautzer Hill,0,0:0:69588929,20248
7,6,29.94,PUBG,4611,2017-00-26,2017-03-26,1570,7,1570,Bertha_Dooley,Newton44@yahoo.com,tr,Mitchell Kuvalis,m,1977-05-24,159 Lowe Drives,1,1:1:37787405,2389
4,12,39.99,CSGO,4612,2017-10-13,2018-01-13,2619,4,2619,Bert91,Mallory.Fadel85@yahoo.com,de,Brando Schuster,f,1980-08-31,4761 Granville Divide,1,1:1:107526676,3084
7,6,29.94,PUBG,4613,2016-08-26,2016-11-26,2614,7,2614,Cheyenne70,Deonte.Christiansen@hotmail.com,de_AT,Connie Hand,m,1991-10-13,0651 Williamson Burgs,1,0:0:32133761,955
10,3,17.97,D2,4614,2017-00-00,2017-03-00,15463,10,15463,Nikolas.Goodwin,Bert69@gmail.com,nb_NO,Dalton Schmidt,f,1979-04-26,552 Boyd Bypass,0,0:0:47000112,16035
7,6,29.94,PUBG,4615,2018-01-10,2018-04-10,14369,7,14369,Simeon.Borer41,Lazaro_Mayer41@yahoo.com,ko,Bernadette Cole,f,1988-05-14,187 Funk Expressway,1,0:0:40354347,22836
1,1,5.99,CSGO,4616,2018-04-26,2018-10-26,3595,1,3595,Noah_Parker,Aylin.Reynolds@hotmail.com,en_CA,Gina Abernathy,m,1978-01-02,96724 O'Hara Spring,0,1:1:94262054,862
10,3,17.97,D2,4617,2017-02-06,2017-05-06,1702,10,1702,Rey23,Reuben53@hotmail.com,az,Sid Altenwerth,m,1965-04-04,288 Rath Center,1,1:1:108428796,343
13,1,9.99,premium,4618,2018-01-05,2018-07-05,12457,13,12457,Nella23,Lavinia31@gmail.com,pl,Modesto O'Reilly,f,1973-08-05,428 Kris Loop,0,1:1:19272588,17045
1,1,5.99,CSGO,4619,2017-02-10,2017-03-10,12256,1,12256,Christa.Kessler,Hiram.Batz@hotmail.com,fa,Darian Kunde,f,1985-01-11,00135 Ottilie Manor,0,0:0:74792112,12886
13,1,9.99,premium,4621,2017-10-10,2018-10-10,10104,13,10104,Lorena92,Haleigh.OConnell47@gmail.com,fa,Lorena Ullrich,f,1986-08-29,0068 Damion Rue,0,0:0:42832828,19629
4,12,39.99,CSGO,4624,2017-03-23,2017-06-23,1694,4,1694,Liza37,Emile.Monahan1@yahoo.com,fr_CA,Kenneth Bergnaum,m,1966-09-09,01882 Bailey Mills,0,0:0:101385055,4345
3,6,29.94,CSGO,4625,2016-07-06,2016-08-06,1402,3,1402,Guy.Willms,Rigoberto_Mosciski38@hotmail.com,uk,Angela Roberts,f,1999-09-04,4259 Vanessa Forges,1,0:0:104048882,4712
7,6,29.94,PUBG,4626,2018-00-17,2018-03-17,5102,7,5102,Demetrius_McClure,Oda_Johnson@gmail.com,cz,Zola Stracke,m,1994-09-09,91285 Adams Ridges,1,1:1:14611198,6802
2,3,17.97,CSGO,4627,2018-11-20,2018-12-20,4874,2,4874,Franco6,Anais_Franecki35@yahoo.com,en_au_ocker,Gennaro Fadel,f,1997-08-14,14309 Jacobi Highway,1,0:0:72712728,914
4,12,39.99,CSGO,4628,2018-00-24,2018-03-24,16811,4,16811,Raul44,Abagail5@gmail.com,en_US,Pearlie Boehm,f,1987-04-03,761 Kreiger Corner,1,0:0:97436063,24522
1,1,5.99,CSGO,4630,2016-11-07,2017-11-07,6626,1,6626,Alize_Dach65,Laura14@gmail.com,en_IND,Jade Bergstrom,m,1993-09-23,5698 Aubrey Manor,0,0:0:47343628,22589
7,6,29.94,PUBG,4632,2016-07-16,2017-01-16,16190,7,16190,Bruce_Hermann,Domenica58@yahoo.com,uk,Laura Hegmann,f,1977-07-05,380 Tromp Dale,0,0:0:44147960,10963
7,6,29.94,PUBG,4635,2017-05-28,2017-11-28,890,7,890,Glenda_Herman36,Thomas_Beer6@gmail.com,ge,Damion Heaney,m,1967-04-08,4496 Evan Way,1,0:0:21854586,91
3,6,29.94,CSGO,4636,2017-06-07,2017-07-07,12982,3,12982,Yvonne2,Marianna_Rutherford17@yahoo.com,de_AT,Josue Nienow,m,1980-03-13,259 Wolff Centers,0,1:1:10217097,15416
13,1,9.99,premium,4637,2018-07-15,2019-07-15,9293,13,9293,Dell41,Kailyn43@hotmail.com,pt_BR,Clara Mitchell,f,1984-04-28,795 Von Run,0,1:1:62607454,19611
7,6,29.94,PUBG,4638,2017-11-27,2018-02-27,11507,7,11507,Carmella34,Herminio30@hotmail.com,fa,Eldridge Kassulke,f,1994-08-30,86870 Imelda Junction,0,0:0:80177136,14126
4,12,39.99,CSGO,4639,2018-08-18,2018-09-18,9762,4,9762,Americo41,Otilia.Kihn46@gmail.com,nl,Enrico Ratke,m,1963-01-09,89470 Runolfsdottir Viaduct,0,1:1:70531808,15324
2,3,17.97,CSGO,4640,2017-04-27,2017-05-27,9677,2,9677,Gerson_Renner85,Eric22@gmail.com,cz,Maybell Bogisich,m,1963-01-27,43464 Daisha River,1,1:1:37779685,17095
4,12,39.99,CSGO,4642,2016-10-20,2016-11-20,995,4,995,Maia8,Orrin29@hotmail.com,en_GB,Crawford Langworth,m,1991-02-17,14683 Imani Branch,0,1:1:53049159,578
1,1,5.99,CSGO,4644,2018-08-01,2019-02-01,16718,1,16718,Margie51,Jaeden.Wolf76@yahoo.com,pt_BR,Ebba Murray,f,1978-12-31,238 Reilly Ways,0,0:0:36212844,24794
1,1,5.99,CSGO,4645,2018-04-12,2018-05-12,1055,1,1055,Mariane37,Maurine.Wunsch@hotmail.com,en,Price Jakubowski,m,1964-03-14,00126 Sydnee Squares,0,1:1:36264552,2714
13,1,9.99,premium,4646,2016-09-02,2017-03-02,10628,13,10628,Vivian53,Tiara22@hotmail.com,en_GB,Chaya Von,m,1965-07-16,69159 Domenic Ville,1,0:0:19888383,13118
7,6,29.94,PUBG,4648,2017-02-12,2017-08-12,3885,7,3885,Demond_Johnson19,Pearlie.Ferry@gmail.com,en_GB,Marielle Kessler,m,1991-09-05,911 Langworth Drive,0,0:0:61510404,4849
1,1,5.99,CSGO,4649,2017-10-04,2018-10-04,6088,1,6088,Fatima82,Parker.Beier@gmail.com,en_BORK,Amina Harber,f,1982-07-05,0528 Elenora Points,0,0:0:108590845,6175
2,3,17.97,CSGO,4650,2016-09-15,2016-10-15,6246,2,6246,Lily.Cummings,Armand.Schroeder@yahoo.com,en_IND,Demetrius Hintz,f,1972-09-06,828 Daija Crescent,0,1:1:87577413,6839
4,12,39.99,CSGO,4651,2018-11-18,2019-02-18,8555,4,8555,Abdullah.Runolfsson64,Celine17@hotmail.com,en_US,Hailie Schaefer,f,1974-08-06,9748 Ankunding Square,1,0:0:34708156,18892
13,1,9.99,premium,4653,2017-07-06,2018-07-06,14603,13,14603,Humberto62,Devyn.Krajcik@hotmail.com,zh_TW,Concepcion Champlin,m,1970-08-02,3610 Gisselle Circle,1,1:1:47752450,5315
1,1,5.99,CSGO,4654,2016-01-15,2016-02-15,1344,1,1344,Domenica.Bernier22,Marlon_Schmidt63@hotmail.com,en_au_ocker,Shanel Reichel,m,1976-11-23,87404 Davis Heights,1,1:1:66154522,1786
10,3,17.97,D2,4655,2016-06-06,2016-09-06,15223,10,15223,Nikolas.Howe7,Brianne.McCullough@hotmail.com,pt_BR,Grayce Witting,f,1981-04-24,018 Fay Well,1,1:1:67131186,13205
2,3,17.97,CSGO,4657,2017-00-20,2017-01-20,8302,2,8302,Deborah.Williamson54,Rosalind_Dickinson@gmail.com,fr_CA,Zaria Bashirian,f,1994-10-02,37381 Klocko Walks,0,0:0:88335547,7325
4,12,39.99,CSGO,4658,2017-08-11,2017-09-11,6159,4,6159,Eldridge42,Anastasia44@gmail.com,pt_BR,Jeanne Von,m,1965-12-18,92542 Major Plains,1,1:1:91078960,6654
13,1,9.99,premium,4659,2018-06-25,2018-12-25,14379,13,14379,Craig_Sawayn,Winona_Casper89@hotmail.com,en_GB,Emiliano Konopelski,m,1988-12-04,426 Maureen Turnpike,0,0:0:12134724,24767
7,6,29.94,PUBG,4661,2016-08-24,2017-02-24,7220,7,7220,Ivy5,Eugenia20@hotmail.com,vi,Nicolette Kris,m,1966-09-24,101 Jordy Plaza,1,0:0:95932165,13019
4,12,39.99,CSGO,4662,2017-05-23,2017-06-23,4249,4,4249,Lela.Kunde37,Easter.Beatty@yahoo.com,de_CH,Halle Murazik,f,1969-07-13,6941 Lehner Way,1,1:1:89240855,3195
1,1,5.99,CSGO,4663,2017-05-25,2017-06-25,12488,1,12488,Gaetano.Willms,Roberto.Wiegand@yahoo.com,id_ID,Margarete Tillman,f,1993-08-16,976 Melissa Neck,0,1:1:59068147,17522
1,1,5.99,CSGO,4664,2018-08-26,2018-09-26,8845,1,8845,Pedro_Gutkowski50,Lavina.Runolfsson82@hotmail.com,de,Sebastian Kutch,f,1963-01-31,8304 Swaniawski Point,1,0:0:21659240,13896
4,12,39.99,CSGO,4666,2016-06-08,2016-09-08,14974,4,14974,Nickolas.Stamm31,Emma_Zulauf84@hotmail.com,en_US,Lue McLaughlin,f,1987-01-03,351 McDermott Turnpike,1,1:1:10492998,12118
7,6,29.94,PUBG,4667,2016-04-17,2016-10-17,3643,7,3643,Vergie51,Josh.Rolfson@hotmail.com,en_au_ocker,Terrill Boehm,f,1975-10-26,79285 Steuber Radial,0,1:1:92157919,3563
10,3,17.97,D2,4668,2018-05-13,2018-08-13,6273,10,6273,Cora.Renner36,Shanel43@hotmail.com,es,Arnulfo Johns,f,1976-01-29,6143 Osinski Neck,0,1:1:104780325,5589
1,1,5.99,CSGO,4669,2017-08-13,2018-08-13,8236,1,8236,Eloise_Robel98,Faye_Stark79@gmail.com,pt_BR,Dallin Purdy,f,1995-03-03,8277 Stamm Pine,1,0:0:54730960,21340
10,3,17.97,D2,4670,2017-08-11,2017-11-11,10097,10,10097,Aliza.Schulist47,Zelda28@hotmail.com,pt_BR,Pearl Johnston,m,1970-01-04,95069 Henry Mount,0,0:0:27933555,21986
4,12,39.99,CSGO,4673,2018-09-10,2018-12-10,5354,4,5354,Eliseo_Stokes,Lew_Runolfsdottir@yahoo.com,de,Barbara Dooley,f,1998-12-07,7390 O'Hara Drive,0,0:0:96414127,23172
7,6,29.94,PUBG,4674,2018-06-18,2018-09-18,9950,7,9950,Jane76,Stephon61@hotmail.com,en_BORK,Herman Gorczany,f,1972-05-30,66972 Mills Place,0,1:1:23877785,5329
3,6,29.94,CSGO,4675,2016-04-11,2016-05-11,4792,3,4792,Cierra29,Murphy.Stroman@yahoo.com,en_CA,Christina Zieme,m,1994-02-14,856 Vincenzo Underpass,0,1:1:109668742,3570
4,12,39.99,CSGO,4676,2016-07-29,2016-08-29,7841,4,7841,Ian29,Ramiro.Reichert91@yahoo.com,pl,Jake Veum,m,1995-10-09,35349 Friesen Lodge,1,1:1:61078123,9968
3,6,29.94,CSGO,4679,2016-05-22,2016-06-22,978,3,978,Esperanza.Ward1,Ari.Schulist@gmail.com,en_CA,Tanner Beier,f,1994-07-09,8099 Murray Route,0,1:1:84603421,2212
3,6,29.94,CSGO,4680,2017-11-08,2017-12-08,5578,3,5578,Zula.Howell,Lonny86@yahoo.com,es,Alfred O'Keefe,f,1990-08-30,13332 Una Island,1,1:1:33194032,7720
1,1,5.99,CSGO,4682,2017-03-23,2018-03-23,15343,1,15343,Gerard.Lebsack,Kaela_Cassin81@hotmail.com,tr,Okey Prohaska,m,1970-10-19,73334 Kozey Park,0,0:0:17703951,8526
2,3,17.97,CSGO,4683,2016-06-04,2016-07-04,7107,2,7107,Verdie68,Brandi36@yahoo.com,vi,Madyson Bogan,f,1984-05-27,676 Pinkie Bridge,0,1:1:77954719,24017
13,1,9.99,premium,4684,2018-03-04,2019-03-04,4188,13,4188,Marguerite82,Rolando.Tromp78@hotmail.com,zh_CN,Liam Wisozk,m,1975-03-13,65596 Charlotte Locks,0,0:0:44502268,3021
13,1,9.99,premium,4685,2017-11-24,2018-05-24,10285,13,10285,Brendon23,Alfonso.Hermann@gmail.com,fr,Prudence Moen,f,1980-12-18,280 Aliza Squares,0,1:1:58585258,13207
4,12,39.99,CSGO,4687,2017-01-13,2017-02-13,12586,4,12586,Earlene78,Verona.Ziemann39@gmail.com,de,Rosario Hodkiewicz,m,1990-11-11,060 Walter Forks,0,1:1:40204529,11504
4,12,39.99,CSGO,4688,2018-09-02,2018-12-02,1072,4,1072,Cayla93,Jordan_Feest53@gmail.com,de_CH,Chaz Ortiz,f,1983-07-04,1117 Christiansen Path,0,0:0:94920851,4996
13,1,9.99,premium,4689,2016-01-16,2017-01-16,828,13,828,Michaela29,Anya_Mertz86@yahoo.com,tr,Karianne Yost,f,1980-04-18,225 Colby Drive,0,0:0:64117773,2326
4,12,39.99,CSGO,4690,2018-07-02,2018-08-02,2776,4,2776,Katharina.Gleason,Tatum_Emard73@gmail.com,en_CA,Reinhold Weber,m,1974-08-16,307 Yasmine Brooks,1,1:1:60944451,2103
4,12,39.99,CSGO,4691,2017-03-10,2017-06-10,11150,4,11150,Dariana.Dickinson,Blake.Streich69@gmail.com,en_au_ocker,Edison Labadie,f,1968-11-23,449 Bashirian Oval,1,1:1:89102433,19309
7,6,29.94,PUBG,4692,2017-02-16,2017-05-16,2254,7,2254,Ike1,Georgiana_Grimes@hotmail.com,fa,Manley Kassulke,f,1960-08-07,2354 Jadyn Groves,0,0:0:83315898,1737
1,1,5.99,CSGO,4693,2017-03-14,2018-03-14,9165,1,9165,Delpha57,Eugenia.Bahringer70@hotmail.com,sv,Nella Stark,m,1995-08-02,8048 Hamill Via,1,1:1:86866898,21542
7,6,29.94,PUBG,4694,2017-00-04,2017-03-04,11311,7,11311,Tristin_Anderson28,Clemens.Armstrong54@hotmail.com,es,Schuyler O'Hara,f,1989-10-18,540 Bogisich Throughway,1,1:1:19238326,13845
1,1,5.99,CSGO,4695,2016-02-14,2016-08-14,14675,1,14675,Geovanny.Dicki,Joesph.Nader@hotmail.com,ko,Roy Ernser,m,1968-08-25,2350 Rempel Village,1,1:1:81553949,6330
1,1,5.99,CSGO,4697,2017-11-19,2018-05-19,12979,1,12979,Etha.Roob,Kelli.Pacocha64@hotmail.com,id_ID,Herminio Schulist,m,1984-10-23,922 Fanny Motorway,1,1:1:108023269,13312
4,12,39.99,CSGO,4698,2018-07-10,2018-10-10,5793,4,5793,Lyda_Dibbert,Gladys_Kemmer@gmail.com,de_CH,Francis Herzog,m,1981-05-30,112 Manuela Springs,0,0:0:24397577,24633
1,1,5.99,CSGO,4699,2018-06-14,2018-12-14,9889,1,9889,Ole.Graham24,Shaniya_Lockman@yahoo.com,tr,Else Botsford,f,1998-12-24,16313 O'Connell Trace,1,1:1:63155625,8966
3,6,29.94,CSGO,4700,2016-04-24,2016-05-24,5344,3,5344,Ada2,Jarrett_Graham@gmail.com,de,Alejandrin Ebert,f,1967-09-10,923 Madalyn Village,0,1:1:19675712,13485
1,1,5.99,CSGO,4701,2016-06-09,2016-09-09,12897,1,12897,Daron.Willms,Brennan.Barton60@hotmail.com,vi,Erika Runte,f,1971-05-10,60162 Jacobs Trace,0,1:1:80454252,14576
7,6,29.94,PUBG,4702,2016-07-13,2016-10-13,13851,7,13851,Lelia95,Kevon_Sanford@gmail.com,en_GB,Ramon Price,m,1983-05-27,92595 Mayra Turnpike,0,0:0:41785997,8543
4,12,39.99,CSGO,4703,2018-00-05,2018-01-05,2888,4,2888,Esperanza.Rowe68,Daren.Farrell26@gmail.com,vi,Jamil VonRueden,f,1999-01-22,516 Goldner Mountains,0,1:1:41576448,2099
7,6,29.94,PUBG,4704,2016-01-16,2016-07-16,1477,7,1477,Maudie.Mills41,Lesly74@gmail.com,de_CH,Zelda Abernathy,m,1973-09-25,050 Walter Springs,0,0:0:67223816,4099
13,1,9.99,premium,4705,2018-00-23,2018-06-23,3877,13,3877,Melody80,Jennie10@gmail.com,id_ID,Sophia Lesch,f,1997-11-19,710 Casimir Heights,0,1:1:12893703,4215
13,1,9.99,premium,4706,2016-00-01,2016-12-01,6157,13,6157,Magnus.Berge,Jaime_Wilkinson@yahoo.com,es_MX,Henry Grimes,m,1979-08-19,323 Asa Mountain,1,1:1:24833028,14026
2,3,17.97,CSGO,4707,2018-07-27,2018-08-27,13210,2,13210,Lindsay_Kunze23,Dell.Dicki75@gmail.com,pt_BR,Samara Glover,m,1978-09-04,213 Thiel Orchard,1,0:0:13739071,13077
4,12,39.99,CSGO,4708,2016-00-18,2016-03-18,14277,4,14277,Eusebio.Denesik1,Gordon.Rolfson78@yahoo.com,es,Eryn Heller,m,1991-01-05,477 Roob Crossing,1,1:1:74027932,23217
7,6,29.94,PUBG,4709,2016-04-13,2016-07-13,15851,7,15851,Jefferey36,Seth32@gmail.com,sv,Colin Sauer,m,1997-08-22,554 Fay Course,0,1:1:61870959,5683
1,1,5.99,CSGO,4710,2017-02-19,2018-02-19,6990,1,6990,Brock23,Christop20@hotmail.com,ja,Ericka Wolf,m,1982-08-12,135 Clementina Parkway,0,0:0:75466479,10809
1,1,5.99,CSGO,4711,2016-07-24,2016-10-24,854,1,854,Wilson_Weissnat,Kian.Raynor66@gmail.com,en_IE,Marvin Williamson,m,1983-02-11,89819 Jairo Mountains,1,0:0:75761023,1464
4,12,39.99,CSGO,4712,2018-05-08,2018-06-08,13713,4,13713,Eladio.Carter17,Hulda.Kreiger@yahoo.com,de,Dario Casper,f,1974-10-10,8422 Feeney Row,0,0:0:11707051,17342
1,1,5.99,CSGO,4713,2016-08-12,2017-08-12,5546,1,5546,Clyde_Turner14,Martin_Marquardt@gmail.com,de,Fritz Kunde,f,1982-04-16,53481 Beau Hollow,0,1:1:37519525,12547
10,3,17.97,D2,4714,2017-09-24,2017-12-24,13792,10,13792,Rafaela_Borer78,Larissa_Rowe57@yahoo.com,nb_NO,Retha Johnson,f,1960-07-05,11494 Cesar Shore,0,1:1:46095006,9568
13,1,9.99,premium,4715,2016-00-22,2016-12-22,13431,13,13431,Madonna19,Linda26@yahoo.com,es,Cordie Braun,f,1985-01-05,45943 Willow Causeway,0,1:1:89861291,19258
1,1,5.99,CSGO,4716,2018-02-04,2018-03-04,7267,1,7267,Cicero.Bergstrom,Cierra_Okuneva@hotmail.com,zh_CN,Narciso Gerlach,m,1992-04-19,99608 Brisa Drive,0,0:0:10395368,18100
10,3,17.97,D2,4717,2016-09-21,2016-12-21,8483,10,8483,Garnett_McClure,Norwood_Robel67@gmail.com,pt_BR,Cristal Hettinger,f,1981-06-12,772 Jessyca Stream,1,0:0:73635855,5146
1,1,5.99,CSGO,4718,2016-05-25,2016-08-25,8092,1,8092,Verona88,Elouise.Morissette@hotmail.com,ru,Madisyn Jacobson,f,1976-02-28,744 Tre Camp,1,0:0:70038634,21998
